 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, rowcost
C# major blues (7#), 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:1:1:0:1, 4+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:5, 4+0:1:0:0:2, 4+0:4:1:0:4, 7+0:4:1:0:6, 4+0:2:0:0:3, 4+0:0:0:0:0, 6+0:3:0:0:6, 8+0:3:0:0:5, 4+0:2:0:0:3, 4+0:0:0:0:0, 6+0:3:0:0:6, 7+0:3:0:0:6, 5+0:2:0:0:4, 4+0:1:1:0:1, 4+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:5, 4+0:1:0:0:2, 4+0:4:1:0:4, 7+0:4:1:0:6, 4+0:2:0:0:3, 4+0:0:0:0:0, 6+0:3:0:0:6, 8+0:3:0:0:5, 11+0:6:1:1:8, 7+0:3:0:0:6,  , 7+0:3:0:0:6, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 193+0:78:7:1:134
Ab minor blues (7b), 5+0:0:0:0:3, 5+0:0:0:0:3, 6+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:2, 6+0:3:0:0:6, 5+0:0:0:0:2, 7+0:0:0:0:4, 4+0:0:0:0:2, 6+0:3:0:0:6, 5+0:0:0:0:2, 6+0:0:0:0:3, 5+0:0:0:0:3, 6+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:2, 6+0:3:0:0:6, 5+0:0:0:0:2, 7+0:0:0:0:4, 10+0:0:1:1:3, 6+0:0:0:0:3,  , 6+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:2, 7+0:0:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 181+0:9:1:1:88
A# minor blues (7#), 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:1:1:0:1, 4+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:5, 4+0:1:0:0:2, 4+0:4:1:0:4, 7+0:4:1:0:6, 4+0:2:0:0:3, 4+0:0:0:0:0, 6+0:3:0:0:6, 8+0:3:0:0:5, 4+0:2:0:0:3, 4+0:0:0:0:0, 6+0:3:0:0:6, 7+0:3:0:0:6, 5+0:2:0:0:4, 4+0:1:1:0:1, 4+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:5, 4+0:1:0:0:2, 4+0:4:1:0:4, 7+0:4:1:0:6, 4+0:2:0:0:3, 4+0:0:0:0:0, 6+0:3:0:0:6, 8+0:3:0:0:5, 11+0:6:1:1:8, 7+0:3:0:0:6,  , 7+0:3:0:0:6, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 193+0:78:7:1:134
Cb dorian (7b), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:6, 2+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+0:3:0:0:6, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:6, 2+0:0:0:0:0, 5+0:0:0:0:2, 8+0:0:1:1:0, 3+0:0:0:0:0,  , 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 99+0:9:2:1:25
C# dorian (7#), 4+1:2:0:0:3, 5+0:2:0:0:4, 2+0:1:0:0:1, 4+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:5, 1+0:0:0:0:0, 4+0:4:1:0:4, 7+0:4:1:0:6, 4+0:2:0:0:3, 4+0:0:0:0:0, 6+0:3:0:0:6, 8+0:3:0:0:5, 4+0:2:0:0:3, 4+0:0:0:0:0, 6+0:3:0:0:6, 7+0:3:0:0:6, 5+0:2:0:0:4, 2+0:1:0:0:1, 4+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:5, 1+0:0:0:0:0, 4+0:4:1:0:4, 7+0:4:1:0:6, 4+0:2:0:0:3, 4+0:0:0:0:0, 6+0:3:0:0:6, 8+0:3:0:0:5, 11+0:6:1:1:7, 7+0:3:0:0:6,  , 7+0:3:0:0:6, 1+0:1:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 172+1:77:6:1:122
Cb phrygian (7b), 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 6+0:3:0:0:6, 4+0:0:0:0:1, 7+0:0:0:0:4, 3+0:0:0:0:2, 6+0:3:0:0:6, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 6+0:3:0:0:6, 4+0:0:0:0:1, 7+0:0:0:0:4, 10+0:0:0:0:2, 5+0:0:0:0:2,  , 5+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 149+0:10:0:0:66
C# phrygian (7#), 5+0:2:0:0:2, 5+0:2:0:0:2, 3+0:1:1:0:2, 4+0:3:0:0:4, 5+0:3:0:0:3, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:4:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 2+0:0:0:0:0, 6+0:3:0:0:4, 8+0:3:0:0:4, 4+0:2:0:0:2, 2+0:0:0:0:0, 6+0:3:0:0:4, 7+0:3:0:0:4, 5+0:2:0:0:2, 3+0:1:1:0:2, 4+0:3:0:0:4, 5+0:3:0:0:3, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:4:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 2+0:0:0:0:0, 6+0:3:0:0:4, 8+0:3:0:0:4, 11+0:6:1:1:6, 7+0:3:0:0:4,  , 7+0:3:0:0:4, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 173+0:78:7:1:94
Cb lydian (7b), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:6, 2+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+0:3:0:0:6, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:6, 2+0:0:0:0:0, 5+0:0:0:0:2, 8+0:0:1:1:0, 3+0:0:0:0:0,  , 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 99+0:9:2:1:25
C# lydian (7#), 4+1:2:0:0:3, 5+0:2:0:0:4, 2+0:1:0:0:1, 4+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:5, 1+0:0:0:0:0, 4+0:4:1:0:4, 7+0:4:1:0:6, 4+0:2:0:0:3, 4+0:0:0:0:0, 6+0:3:0:0:6, 8+0:3:0:0:5, 4+0:2:0:0:3, 4+0:0:0:0:0, 6+0:3:0:0:6, 7+0:3:0:0:6, 5+0:2:0:0:4, 2+0:1:0:0:1, 4+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:5, 1+0:0:0:0:0, 4+0:4:1:0:4, 7+0:4:1:0:6, 4+0:2:0:0:3, 4+0:0:0:0:0, 6+0:3:0:0:6, 8+0:3:0:0:5, 11+0:6:1:1:7, 7+0:3:0:0:6,  , 7+0:3:0:0:6, 1+0:1:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 172+1:77:6:1:122
Cb mixolydian (7b), 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 6+0:3:0:0:6, 4+0:0:0:0:1, 7+0:0:0:0:4, 3+0:0:0:0:2, 6+0:3:0:0:6, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 6+0:3:0:0:6, 4+0:0:0:0:1, 7+0:0:0:0:4, 10+0:0:0:0:2, 5+0:0:0:0:2,  , 5+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 149+0:10:0:0:66
C# mixolydian (7#), 5+0:2:0:0:2, 5+0:2:0:0:2, 3+0:1:1:0:2, 4+0:3:0:0:4, 5+0:3:0:0:3, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:4:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 2+0:0:0:0:0, 6+0:3:0:0:4, 8+0:3:0:0:4, 4+0:2:0:0:2, 2+0:0:0:0:0, 6+0:3:0:0:4, 7+0:3:0:0:4, 5+0:2:0:0:2, 3+0:1:1:0:2, 4+0:3:0:0:4, 5+0:3:0:0:3, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:4:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 2+0:0:0:0:0, 6+0:3:0:0:4, 8+0:3:0:0:4, 11+0:6:1:1:6, 7+0:3:0:0:4,  , 7+0:3:0:0:4, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 173+0:78:7:1:94
Cb aeolian (7b), 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:3:0:0:6, 3+0:0:0:0:0, 6+0:0:0:0:3, 2+0:0:0:0:1, 6+0:3:0:0:6, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 6+0:3:0:0:6, 3+0:0:0:0:0, 6+0:0:0:0:3, 9+0:0:0:1:1, 4+0:0:0:0:1,  , 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 122+0:9:0:1:43
C# aeolian (7#), 4+1:2:0:0:2, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:3:0:0:4, 5+0:3:0:0:3, 5+0:2:0:0:4, 2+0:1:0:0:1, 4+0:4:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:5, 8+0:3:0:0:4, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:5, 7+0:3:0:0:5, 5+0:2:0:0:3, 2+0:1:0:0:1, 4+0:3:0:0:4, 5+0:3:0:0:3, 5+0:2:0:0:4, 2+0:1:0:0:1, 4+0:4:1:0:4, 7+0:4:1:0:5, 4+0:2:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:5, 8+0:3:0:0:4, 11+0:6:1:1:6, 7+0:3:0:0:5,  , 7+0:3:0:0:5, 1+0:1:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 170+1:79:6:1:103
Cb locrian (7b), 5+0:0:0:0:3, 5+0:0:0:0:3, 5+0:1:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:2, 6+0:3:0:0:6, 5+0:0:0:0:2, 7+0:0:0:0:4, 4+0:0:0:0:2, 6+0:3:0:0:6, 5+0:0:0:0:2, 6+0:0:0:0:3, 5+0:0:0:0:3, 5+0:1:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:2, 6+0:3:0:0:6, 5+0:0:0:0:2, 7+0:0:0:0:4, 10+0:0:0:0:3, 6+0:0:0:0:3,  , 6+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:2:0:0:4, 3+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 171+0:14:0:0:83
C# locrian (7#), 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:1:1:0:2, 4+0:3:0:0:3, 5+0:3:0:0:3, 5+0:2:0:0:2, 3+0:1:1:0:2, 4+0:4:1:0:4, 7+0:4:1:0:4, 4+0:2:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:3, 8+0:3:0:0:3, 4+0:2:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:3, 7+0:3:0:0:3, 5+0:2:0:0:2, 4+0:1:1:0:2, 4+0:3:0:0:3, 5+0:3:0:0:3, 5+0:2:0:0:2, 3+0:1:1:0:2, 4+0:4:1:0:4, 7+0:4:1:0:4, 4+0:2:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:3, 8+0:3:0:0:3, 11+0:6:1:1:5, 7+0:3:0:0:3,  , 7+0:3:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 176+0:78:9:1:81
