 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, rowcost
C# major blues (7#), 2+0:0:0:0:1, 6+0:1:0:0:3, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:3, 5+0:0:0:0:3, 5+0:2:0:0:4, 5+0:1:0:0:3, 8+0:2:0:0:4, 6+0:2:0:0:4, 7+0:3:0:0:5, 7+0:0:0:0:2, 4+0:1:0:0:3, 5+0:3:1:0:5, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 11+1:3:0:0:5, 6+0:2:0:0:5, 6+0:1:0:0:3, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:3, 5+0:0:0:0:3, 5+0:2:0:0:4, 5+0:1:0:0:3, 8+0:2:0:0:4, 6+0:2:0:0:4, 8+0:3:0:0:5, 8+1:1:0:0:4, 4+0:1:0:0:3, 227+2:54:1:0:144
Ab minor blues (7b), 2+0:0:0:0:2, 6+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:5, 5+0:0:0:0:3, 5+0:0:0:0:3, 8+0:1:0:0:5, 6+0:0:0:0:3, 7+0:0:0:0:4, 7+0:2:1:0:7, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 10+1:3:1:0:8, 6+0:0:0:0:3, 6+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:5, 5+0:0:0:0:3, 5+0:0:0:0:3, 8+0:1:0:0:5, 6+0:0:0:0:3, 8+0:0:0:0:5, 8+1:2:1:0:6, 4+0:0:0:0:2, 225+2:11:3:0:143
A# minor blues (7#), 2+0:0:0:0:1, 6+0:1:0:0:3, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:3, 5+0:0:0:0:3, 5+0:2:0:0:4, 5+0:1:0:0:3, 8+0:2:0:0:4, 6+0:2:0:0:4, 7+0:3:0:0:5, 7+0:0:0:0:2, 4+0:1:0:0:3, 5+0:3:1:0:5, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 11+1:3:0:0:5, 6+0:2:0:0:5, 6+0:1:0:0:3, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:3, 5+0:0:0:0:3, 5+0:2:0:0:4, 5+0:1:0:0:3, 8+0:2:0:0:4, 6+0:2:0:0:4, 8+0:3:0:0:5, 8+1:1:0:0:4, 4+0:1:0:0:3, 227+2:54:1:0:144
Cb dorian (7b), 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 8+0:1:0:0:3, 3+0:0:0:0:0, 6+0:0:0:0:1, 7+0:2:1:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 8+1:3:1:0:5, 3+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 8+0:1:0:0:3, 3+0:0:0:0:0, 8+0:0:0:0:2, 6+1:2:1:0:3, 2+0:0:0:0:0, 154+2:11:3:0:45
C# dorian (7#), 1+0:0:0:0:0, 6+0:1:0:0:3, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:3, 5+0:0:0:0:2, 5+0:2:0:0:4, 5+0:1:0:0:3, 8+0:2:0:0:4, 6+0:2:0:0:3, 7+0:3:0:0:5, 7+0:0:0:0:2, 4+0:1:0:0:3, 5+0:3:1:0:5, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 11+1:3:0:0:5, 6+0:2:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:3, 5+0:0:0:0:2, 5+0:2:0:0:4, 5+0:1:0:0:3, 8+0:2:0:0:4, 6+0:2:0:0:3, 8+0:3:0:0:5, 7+1:1:0:0:4, 4+0:1:0:0:3, 225+2:54:1:0:138
Cb phrygian (7b), 2+0:0:0:0:2, 6+0:0:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:2, 8+0:1:0:0:5, 5+0:0:0:0:2, 7+0:0:0:0:3, 7+0:2:1:0:6, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 9+1:3:1:0:7, 5+0:0:0:0:2, 6+0:0:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:2, 8+0:1:0:0:5, 5+0:0:0:0:2, 8+0:0:0:0:4, 8+1:2:1:0:5, 4+0:0:0:0:2, 208+2:11:3:0:117
C# phrygian (7#), 2+0:0:0:0:0, 6+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 5+0:2:0:0:2, 5+0:1:0:0:2, 6+0:2:0:0:3, 6+0:2:0:0:2, 7+0:3:0:0:3, 6+0:0:0:0:0, 4+0:1:0:0:2, 5+0:3:1:0:4, 4+0:2:0:0:2, 5+0:1:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:2, 10+1:3:0:0:3, 6+0:2:0:0:3, 6+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 5+0:2:0:0:2, 5+0:1:0:0:2, 6+0:2:0:0:3, 6+0:2:0:0:2, 7+0:3:0:0:3, 7+1:1:0:0:2, 4+0:1:0:0:2, 217+2:54:1:0:82
Cb lydian (7b), 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 8+0:1:0:0:3, 3+0:0:0:0:0, 6+0:0:0:0:1, 7+0:2:1:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 8+1:3:1:0:5, 3+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 8+0:1:0:0:3, 3+0:0:0:0:0, 8+0:0:0:0:2, 6+1:2:1:0:3, 2+0:0:0:0:0, 154+2:11:3:0:45
C# lydian (7#), 1+0:0:0:0:0, 6+0:1:0:0:3, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:3, 5+0:0:0:0:2, 5+0:2:0:0:4, 5+0:1:0:0:3, 8+0:2:0:0:4, 6+0:2:0:0:3, 7+0:3:0:0:5, 7+0:0:0:0:2, 4+0:1:0:0:3, 5+0:3:1:0:5, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 11+1:3:0:0:5, 6+0:2:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:4, 6+0:1:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:3, 5+0:0:0:0:2, 5+0:2:0:0:4, 5+0:1:0:0:3, 8+0:2:0:0:4, 6+0:2:0:0:3, 8+0:3:0:0:5, 7+1:1:0:0:4, 4+0:1:0:0:3, 225+2:54:1:0:138
Cb mixolydian (7b), 2+0:0:0:0:2, 6+0:0:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:2, 8+0:1:0:0:5, 5+0:0:0:0:2, 7+0:0:0:0:3, 7+0:2:1:0:6, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 9+1:3:1:0:7, 5+0:0:0:0:2, 6+0:0:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:2, 6+0:1:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:2, 8+0:1:0:0:5, 5+0:0:0:0:2, 8+0:0:0:0:4, 8+1:2:1:0:5, 4+0:0:0:0:2, 208+2:11:3:0:117
C# mixolydian (7#), 2+0:0:0:0:0, 6+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 5+0:2:0:0:2, 5+0:1:0:0:2, 6+0:2:0:0:3, 6+0:2:0:0:2, 7+0:3:0:0:3, 6+0:0:0:0:0, 4+0:1:0:0:2, 5+0:3:1:0:4, 4+0:2:0:0:2, 5+0:1:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:2, 10+1:3:0:0:3, 6+0:2:0:0:3, 6+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 5+0:2:0:0:2, 5+0:1:0:0:2, 6+0:2:0:0:3, 6+0:2:0:0:2, 7+0:3:0:0:3, 7+1:1:0:0:2, 4+0:1:0:0:2, 217+2:54:1:0:82
Cb aeolian (7b), 2+0:0:0:0:1, 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:1, 6+0:1:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:2, 8+0:1:0:0:4, 4+0:0:0:0:1, 6+0:0:0:0:2, 7+0:2:1:0:5, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 8+1:3:1:0:6, 4+0:0:0:0:1, 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:1, 6+0:1:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:2, 8+0:1:0:0:4, 4+0:0:0:0:1, 8+0:0:0:0:3, 7+1:2:1:0:4, 3+0:0:0:0:1, 182+2:11:3:0:81
C# aeolian (7#), 2+0:0:0:0:0, 6+0:1:0:0:2, 6+0:1:0:0:3, 6+0:1:0:0:2, 6+0:1:0:0:3, 6+0:1:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:2, 5+0:0:0:0:1, 5+0:2:0:0:3, 5+0:1:0:0:3, 7+0:2:0:0:3, 6+0:2:0:0:2, 7+0:3:0:0:4, 6+0:0:0:0:1, 4+0:1:0:0:2, 5+0:3:1:0:4, 4+0:2:0:0:3, 5+0:1:0:0:3, 4+0:2:0:0:3, 5+0:1:0:0:3, 4+0:2:0:0:3, 5+0:1:0:0:3, 10+1:3:0:0:4, 6+0:2:0:0:3, 6+0:1:0:0:2, 6+0:1:0:0:3, 6+0:1:0:0:2, 6+0:1:0:0:3, 6+0:1:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:2, 5+0:0:0:0:1, 5+0:2:0:0:3, 5+0:1:0:0:3, 7+0:2:0:0:3, 6+0:2:0:0:2, 8+0:3:0:0:4, 7+1:1:0:0:3, 4+0:1:0:0:2, 222+2:54:1:0:103
Cb locrian (7b), 1+0:0:0:0:1, 6+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:5, 5+0:0:0:0:3, 5+0:0:0:0:3, 8+0:1:0:0:5, 6+0:0:0:0:3, 7+0:0:0:0:4, 7+0:2:1:0:7, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 10+1:3:1:0:8, 6+0:0:0:0:3, 6+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:3, 4+0:0:0:0:2, 6+0:1:0:0:5, 5+0:0:0:0:3, 5+0:0:0:0:3, 8+0:1:0:0:5, 6+0:0:0:0:3, 8+0:0:0:0:5, 8+1:2:1:0:6, 4+0:0:0:0:2, 224+2:11:3:0:142
C# locrian (7#), 2+0:0:0:0:0, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 5+0:0:1:0:1, 4+0:1:0:0:1, 5+0:3:1:0:3, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 10+1:3:1:0:4, 6+0:2:0:0:2, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 5+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:1, 6+0:2:0:0:2, 6+0:2:0:0:2, 6+0:3:0:0:3, 8+1:1:1:0:2, 4+0:1:0:0:1, 209+2:54:4:0:57
